Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency
BBBY,BED BATH AND BEYOND INC,Consumer Discretionary,Equity,"100,450.92",0,"100,450.92","11,467.00",8.76,United States,New York Stock Exchange Inc.,USD
YORW,YORK WATER,Utilities,Equity,"100,550.54",0,"100,550.54","3,271.00",30.74,United States,NASDAQ,USD
WEAV,WEAVE COMMUNICATIONS INC,Information Technology,Equity,"100,874.64",0,"100,874.64","13,308.00",7.58,United States,New York Stock Exchange Inc.,USD
CLMB,CLIMB GLOBAL SOLUTIONS INC,Information Technology,Equity,"100,922.88",0,"100,922.88",768,131.41,United States,NASDAQ,USD
ARKO,ARKO,Consumer Discretionary,Equity,"100,952.56",0,"100,952.56","20,687.00",4.88,United States,NASDAQ,USD
GRND,GRINDR INC,Communication,Equity,"97,671.04",0,"97,671.04","6,464.00",15.11,United States,New York Stock Exchange Inc.,USD
CMCO,COLUMBUS MCKINNON CORP,Industrials,Equity,"97,782.63",0,"97,782.63","6,567.00",14.89,United States,NASDAQ,USD
KALV,KALVISTA PHARMACEUTICALS INC,Health Care,Equity,"97,918.40",0,"97,918.40","6,442.00",15.2,United States,NASDAQ,USD
PUMP,PROPETRO HOLDING CORP,Energy,Equity,"98,251.66",0,"98,251.66","19,889.00",4.94,United States,New York Stock Exchange Inc.,USD
PKST,PEAKSTONE REALTY TRUST CLASS E,Real Estate,Equity,"98,300.40",0,"98,300.40","7,260.00",13.54,United States,New York Stock Exchange Inc.,USD
DHIL,DIAMOND HILL INVESTMENT GROUP INC,Financials,Equity,"98,312.41",0,"98,312.41",679,144.79,United States,NASDAQ,USD
CLW,CLEARWATER PAPER CORP,Materials,Equity,"98,376.96",0,"98,376.96","4,488.00",21.92,United States,New York Stock Exchange Inc.,USD
CRNC,CERENCE INC,Information Technology,Equity,"98,560.00",0,"98,560.00","9,856.00",10,United States,NASDAQ,USD
HY,HYSTER YALE INC CLASS A,Industrials,Equity,"98,961.92",0,"98,961.92","2,666.00",37.12,United States,New York Stock Exchange Inc.,USD
ZUMZ,ZUMIEZ INC,Consumer Discretionary,Equity,"99,002.70",0,"99,002.70","5,366.00",18.45,United States,NASDAQ,USD
RES,RPC INC,Energy,Equity,"99,144.00",0,"99,144.00","20,655.00",4.8,United States,New York Stock Exchange Inc.,USD
CBLL,CERIBELL INC,Health Care,Equity,"99,231.84",0,"99,231.84","8,048.00",12.33,United States,NASDAQ,USD
ERAS,ERASCA INC,Health Care,Equity,"99,271.00",0,"99,271.00","67,075.00",1.48,United States,NASDAQ,USD
CLDT,CHATHAM LODGING TRUST REIT,Real Estate,Equity,"96,338.82",0,"96,338.82","12,794.00",7.53,United States,New York Stock Exchange Inc.,USD
TCMD,TACTILE SYSTEMS TECHNOLOGY INC,Health Care,Equity,"96,409.28",0,"96,409.28","7,184.00",13.42,United States,NASDAQ,USD
OPRX,OPTIMIZERX CORP,Health Care,Equity,"96,474.24",0,"96,474.24","5,184.00",18.61,United States,NASDAQ,USD
CENT,CENTRAL GARDEN AND PET,Consumer Staples,Equity,"96,505.44",0,"96,505.44","2,568.00",37.58,United States,NASDAQ,USD
RBBN,RIBBON COMMUNICATIONS INC,Information Technology,Equity,"96,815.68",0,"96,815.68","23,273.00",4.16,United States,NASDAQ,USD
RBB,RBB BANCORP,Financials,Equity,"97,051.45",0,"97,051.45","4,855.00",19.99,United States,NASDAQ,USD
SRTA,STRATA CRITICAL MEDICAL INC CLASS,Industrials,Equity,"97,222.62",0,"97,222.62","23,259.00",4.18,United States,NASDAQ,USD
TWI,TITAN INTERNATIONAL INC,Industrials,Equity,"97,268.07",0,"97,268.07","11,091.00",8.77,United States,New York Stock Exchange Inc.,USD
LXFR,LUXFER HOLDINGS PLC,Industrials,Equity,"97,416.00",0,"97,416.00","7,216.00",13.5,United States,New York Stock Exchange Inc.,USD
LILA,LIBERTY LATIN AMERICA LTD CLASS A,Communication,Equity,"94,504.00",0,"94,504.00","11,813.00",8,United States,NASDAQ,USD
VPG,VISHAY PRECISION GROUP INC,Information Technology,Equity,"94,956.16",0,"94,956.16","3,232.00",29.38,United States,New York Stock Exchange Inc.,USD
SEPN,SEPTERNA INC,Health Care,Equity,"95,013.48",0,"95,013.48","6,729.00",14.12,United States,NASDAQ,USD
REPX,RILEY EXPLORATION PERMIAN INC,Energy,Equity,"95,112.36",0,"95,112.36","3,282.00",28.98,United States,Nyse Mkt Llc,USD
APPS,DIGITAL TURBINE INC,Information Technology,Equity,"95,183.76",0,"95,183.76","22,449.00",4.24,United States,NASDAQ,USD
SEMR,SEMRUSH HOLDINGS INC CLASS A,Information Technology,Equity,"93,004.80",0,"93,004.80","12,110.00",7.68,United States,New York Stock Exchange Inc.,USD
PUBM,PUBMATIC INC CLASS A,Communication,Equity,"93,703.56",0,"93,703.56","11,276.00",8.31,United States,NASDAQ,USD
SLQT,SELECTQUOTE INC,Financials,Equity,"94,062.28",0,"94,062.28","44,369.00",2.12,United States,New York Stock Exchange Inc.,USD
PLTK,PLAYTIKA HOLDING CORP,Communication,Equity,"94,156.92",0,"94,156.92","25,311.00",3.72,United States,NASDAQ,USD
AGL,AGILON HEALTH,Health Care,Equity,"91,041.61",0,"91,041.61","75,241.00",1.21,United States,New York Stock Exchange Inc.,USD
RYAM,RAYONIER ADVANCED MATERIALS INC,Materials,Equity,"91,159.96",0,"91,159.96","16,106.00",5.66,United States,New York Stock Exchange Inc.,USD
OOMA,OOMA INC,Information Technology,Equity,"91,663.00",0,"91,663.00","7,051.00",13,United States,New York Stock Exchange Inc.,USD
MTW,MANITOWOC INC,Industrials,Equity,"91,888.04",0,"91,888.04","9,134.00",10.06,United States,New York Stock Exchange Inc.,USD
MAX,MEDIAALPHA INC CLASS A,Communication,Equity,"89,873.96",0,"89,873.96","7,502.00",11.98,United States,New York Stock Exchange Inc.,USD
KRRO,KORRO BIO INC,Health Care,Equity,"89,984.34",0,"89,984.34","3,204.00",28.09,United States,NASDAQ,USD
CIO,CITY OFFICE REIT INC,Real Estate,Equity,"90,162.35",0,"90,162.35","12,973.00",6.95,United States,New York Stock Exchange Inc.,USD
CRSR,CORSAIR GAMING INC,Information Technology,Equity,"90,926.08",0,"90,926.08","10,148.00",8.96,United States,NASDAQ,USD
PRTA,PROTHENA PLC,Health Care,Equity,"87,682.80",0,"87,682.80","10,680.00",8.21,United States,NASDAQ,USD
TNGX,TANGO THERAPEUTICS INC,Health Care,Equity,"87,704.03",0,"87,704.03","12,841.00",6.83,United States,NASDAQ,USD
ULH,UNIVERSAL LOGISTICS HOLDINGS INC,Industrials,Equity,"87,839.16",0,"87,839.16","3,494.00",25.14,United States,NASDAQ,USD
CMRC,BIGCOMMERCE HOLDINGS INC SERIES,Information Technology,Equity,"87,927.55",0,"87,927.55","19,759.00",4.45,United States,NASDAQ,USD
MLAB,MESA LABORATORIES INC,Health Care,Equity,"88,067.77",0,"88,067.77","1,369.00",64.33,United States,NASDAQ,USD
PACK,RANPAK HOLDINGS CORP CLASS A,Materials,Equity,"88,134.75",0,"88,134.75","17,805.00",4.95,United States,New York Stock Exchange Inc.,USD
PANL,PANGAEA LOGISTICS SOLUTIONS LTD,Industrials,Equity,"88,163.25",0,"88,163.25","16,793.00",5.25,United States,NASDAQ,USD
GDYN,GRID DYNAMICS HOLDINGS INC CLASS A,Information Technology,Equity,"88,582.20",0,"88,582.20","11,270.00",7.86,United States,NASDAQ,USD
CYRX,CRYOPORT INC,Health Care,Equity,"88,756.65",0,"88,756.65","10,029.00",8.85,United States,NASDAQ,USD
HYLN,HYLIION HOLDINGS CORP,Industrials,Equity,"89,001.16",0,"89,001.16","54,269.00",1.64,United States,Nyse Mkt Llc,USD
CHCT,COMMUNITY HEALTHCARE TRUST INC,Real Estate,Equity,"89,225.90",0,"89,225.90","5,738.00",15.55,United States,New York Stock Exchange Inc.,USD
EOLS,EVOLUS INC,Health Care,Equity,"86,199.78",0,"86,199.78","11,478.00",7.51,United States,NASDAQ,USD
SVV,SAVERS VALUE VILLAGE INC,Consumer Discretionary,Equity,"86,619.26",0,"86,619.26","6,799.00",12.74,United States,New York Stock Exchange Inc.,USD
RGNX,REGENXBIO INC,Health Care,Equity,"86,701.68",0,"86,701.68","9,204.00",9.42,United States,NASDAQ,USD
CMTG,CLAROS MORTGAGE TRUST INC,Financials,Equity,"86,987.33",0,"86,987.33","23,321.00",3.73,United States,New York Stock Exchange Inc.,USD
GMRE,GLOBAL MEDICAL REIT INC,Real Estate,Equity,"87,278.00",0,"87,278.00","11,560.00",7.55,United States,New York Stock Exchange Inc.,USD
TG,TREDEGAR CORP,Materials,Equity,"87,436.72",0,"87,436.72","11,326.00",7.72,United States,New York Stock Exchange Inc.,USD
ZEUS,OLYMPIC STEEL INC,Materials,Equity,"84,613.21",0,"84,613.21","2,519.00",33.59,United States,NASDAQ,USD
NBR,NABORS INDUSTRIES LTD,Energy,Equity,"84,627.20",0,"84,627.20","2,240.00",37.78,United States,New York Stock Exchange Inc.,USD
CZFS,CITIZENS FINANCIAL SERVICES INC,Financials,Equity,"84,926.94",0,"84,926.94","1,374.00",61.81,United States,NASDAQ,USD
NGNE,NEUROGENE INC,Health Care,Equity,"85,323.11",0,"85,323.11","4,351.00",19.61,United States,NASDAQ,USD
TH,TARGET HOSPITALITY CORP,Consumer Discretionary,Equity,"82,833.08",0,"82,833.08","9,532.00",8.69,United States,NASDAQ,USD
ABSI,ABSCI CORP,Health Care,Equity,"82,972.80",0,"82,972.80","34,572.00",2.4,United States,NASDAQ,USD
LAND,GLADSTONE LAND REIT CORP,Real Estate,Equity,"83,021.82",0,"83,021.82","9,194.00",9.03,United States,NASDAQ,USD
MOV,MOVADO GROUP INC,Consumer Discretionary,Equity,"83,376.00",0,"83,376.00","4,320.00",19.3,United States,New York Stock Exchange Inc.,USD
ONTF,ON24 INC,Information Technology,Equity,"83,394.30",0,"83,394.30","15,026.00",5.55,United States,New York Stock Exchange Inc.,USD
PACB,PACIFIC BIOSCIENCES OF CALIFORNIA,Health Care,Equity,"83,427.20",0,"83,427.20","67,280.00",1.24,United States,NASDAQ,USD
BLFY,BLUE FOUNDRY BANCORP,Financials,Equity,"83,524.00",0,"83,524.00","8,792.00",9.5,United States,NASDAQ,USD
DENN,DENNYS CORP,Consumer Discretionary,Equity,"83,718.05",0,"83,718.05","17,405.00",4.81,United States,NASDAQ,USD
FC,FRANKLIN COVEY,Industrials,Equity,"83,819.90",0,"83,819.90","4,343.00",19.3,United States,New York Stock Exchange Inc.,USD
IPI,INTREPID POTASH INC,Materials,Equity,"84,207.63",0,"84,207.63","2,873.00",29.31,United States,New York Stock Exchange Inc.,USD
NVEC,NVE CORP,Information Technology,Equity,"81,183.44",0,"81,183.44","1,244.00",65.26,United States,NASDAQ,USD
NEWT,NEWTEKONE INC,Financials,Equity,"81,431.66",0,"81,431.66","6,599.00",12.34,United States,NASDAQ,USD
FDMT,4D MOLECULAR THERAPEUTICS INC,Health Care,Equity,"81,732.65",0,"81,732.65","12,365.00",6.61,United States,NASDAQ,USD
THRY,THRYV HOLDINGS INC,Communication,Equity,"81,926.80",0,"81,926.80","6,607.00",12.4,United States,NASDAQ,USD
RLAY,RELAY THERAPEUTICS INC,Health Care,Equity,"79,332.00",0,"79,332.00","19,833.00",4,United States,NASDAQ,USD
CMT,CORE MOLDING TECHNOLOGIES INC,Materials,Equity,"79,453.25",0,"79,453.25","4,085.00",19.45,United States,Nyse Mkt Llc,USD
WOOF,PETCO HEALTH AND WELLNESS COMPANY,Consumer Discretionary,Equity,"79,508.16",0,"79,508.16","23,248.00",3.42,United States,NASDAQ,USD
RDW,REDWIRE CORP,Industrials,Equity,"79,686.26",0,"79,686.26","9,706.00",8.21,United States,New York Stock Exchange Inc.,USD
NXDR,NEXTDOOR HOLDINGS INC CLASS A,Communication,Equity,"79,724.50",0,"79,724.50","38,890.00",2.05,United States,New York Stock Exchange Inc.,USD
ALDX,ALDEYRA THERAPEUTICS INC,Health Care,Equity,"80,505.74",0,"80,505.74","14,558.00",5.53,United States,NASDAQ,USD
OMER,OMEROS CORP,Health Care,Equity,"80,577.86",0,"80,577.86","19,277.00",4.18,United States,NASDAQ,USD
ALT,ALTIMMUNE INC,Health Care,Equity,"80,943.72",0,"80,943.72","22,737.00",3.56,United States,NASDAQ,USD
YMAB,Y MABS THERAPEUTICS INC,Health Care,Equity,"77,618.49",0,"77,618.49","9,057.00",8.57,United States,NASDAQ,USD
DSP,VIANT TECHNOLOGY INC CLASS A,Information Technology,Equity,"77,622.96",0,"77,622.96","7,716.00",10.06,United States,NASDAQ,USD
DBI,DESIGNER BRANDS INC CLASS A,Consumer Discretionary,Equity,"77,677.74",0,"77,677.74","17,614.00",4.41,United States,New York Stock Exchange Inc.,USD
EVGO,EVGO INC CLASS A,Consumer Discretionary,Equity,"77,705.46",0,"77,705.46","20,557.00",3.78,United States,NASDAQ,USD
BGS,B AND G FOODS INC,Consumer Staples,Equity,"78,040.95",0,"78,040.95","16,783.00",4.65,United States,New York Stock Exchange Inc.,USD
TYRA,TYRA BIOSCIENCES INC,Health Care,Equity,"78,327.28",0,"78,327.28","6,452.00",12.14,United States,NASDAQ,USD
ATXS,ASTRIA THERAPEUTICS INC,Health Care,Equity,"78,589.00",0,"78,589.00","11,227.00",7,United States,NASDAQ,USD
AVNW,AVIAT NETWORKS INC,Information Technology,Equity,"78,774.16",0,"78,774.16","3,512.00",22.43,United States,NASDAQ,USD
TERN,TERNS PHARMACEUTICALS INC,Health Care,Equity,"78,930.80",0,"78,930.80","11,180.00",7.06,United States,NASDAQ,USD
VMD,VIEMED HEALTHCARE INC,Health Care,Equity,"78,948.32",0,"78,948.32","11,576.00",6.82,United States,NASDAQ,USD
TRUE,TRUECAR INC,Communication,Equity,"76,205.52",0,"76,205.52","35,946.00",2.12,United States,NASDAQ,USD
LOVE,LOVESAC COMPANY,Consumer Discretionary,Equity,"76,238.10",0,"76,238.10","3,810.00",20.01,United States,NASDAQ,USD
TMCI,TREACE MEDICAL CONCEPTS INC,Health Care,Equity,"76,389.18",0,"76,389.18","10,654.00",7.17,United States,NASDAQ,USD
BRY,BERRY,Energy,Equity,"74,690.07",0,"74,690.07","22,841.00",3.27,United States,NASDAQ,USD
WOW,WIDEOPENWEST INC,Communication,Equity,"74,823.32",0,"74,823.32","14,729.00",5.08,United States,New York Stock Exchange Inc.,USD
DNUT,KRISPY KREME INC,Consumer Discretionary,Equity,"75,265.80",0,"75,265.80","22,137.00",3.4,United States,NASDAQ,USD
CRCT,CRICUT INC CLASS A,Consumer Discretionary,Equity,"73,144.52",0,"73,144.52","12,482.00",5.86,United States,NASDAQ,USD
ALTG,ALTA EQUIPMENT GROUP INC CLASS A,Industrials,Equity,"73,276.50",0,"73,276.50","8,882.00",8.25,United States,New York Stock Exchange Inc.,USD
XPER,XPERI INC,Information Technology,Equity,"74,076.10",0,"74,076.10","12,305.00",6.02,United States,New York Stock Exchange Inc.,USD
OLMA,OLEMA PHARMACEUTICALS INC,Health Care,Equity,"74,256.90",0,"74,256.90","11,694.00",6.35,United States,NASDAQ,USD
EPM,EVOLUTION PETROLEUM CORP,Energy,Equity,"71,097.12",0,"71,097.12","13,968.00",5.09,United States,Nyse Mkt Llc,USD
UTMD,UTAH MEDICAL PRODUCTS INC,Health Care,Equity,"71,535.00",0,"71,535.00","1,140.00",62.75,United States,NASDAQ,USD
MRVI,MARAVAI LIFESCIENCES HOLDINGS INC,Health Care,Equity,"69,933.88",0,"69,933.88","29,633.00",2.36,United States,NASDAQ,USD
FFWM,FIRST FOUNDATION INC,Financials,Equity,"70,150.71",0,"70,150.71","11,519.00",6.09,United States,New York Stock Exchange Inc.,USD
PTLO,PORTILLO S INC CLASS A,Consumer Discretionary,Equity,"70,281.00",0,"70,281.00","10,412.00",6.75,United States,NASDAQ,USD
BBNX,BETA BIONICS INC,Health Care,Equity,"70,390.20",0,"70,390.20","3,502.00",20.1,United States,NASDAQ,USD
ATEX,ANTERIX INC,Communication,Equity,"70,551.36",0,"70,551.36","3,168.00",22.27,United States,NASDAQ,USD
CRMT,AMERICAS CAR MART INC,Consumer Discretionary,Equity,"70,902.42",0,"70,902.42","1,942.00",36.51,United States,NASDAQ,USD
VNDA,VANDA PHARMACEUTICALS INC,Health Care,Equity,"68,481.76",0,"68,481.76","14,759.00",4.64,United States,NASDAQ,USD
UIS,UNISYS CORP,Information Technology,Equity,"68,530.80",0,"68,530.80","17,940.00",3.82,United States,New York Stock Exchange Inc.,USD
RXST,RXSIGHT INC,Health Care,Equity,"68,623.94",0,"68,623.94","8,102.00",8.47,United States,NASDAQ,USD
IVR,INVESCO MORTGAGE CAPITAL REIT INC,Financials,Equity,"68,899.32",0,"68,899.32","8,634.00",7.98,United States,New York Stock Exchange Inc.,USD
RMR,RMR GROUP INC CLASS A,Real Estate,Equity,"68,947.20",0,"68,947.20","4,104.00",16.8,United States,NASDAQ,USD
GLUE,MONTE ROSA THERAPEUTICS INC,Health Care,Equity,"69,073.88",0,"69,073.88","14,068.00",4.91,United States,NASDAQ,USD
GETY,GETTY IMAGES HOLDINGS INC CLASS A,Communication,Equity,"69,093.00",0,"69,093.00","38,385.00",1.8,United States,New York Stock Exchange Inc.,USD
BHR,BRAEMAR HOTELS RESORTS INC,Real Estate,Equity,"66,332.28",0,"66,332.28","22,562.00",2.94,United States,New York Stock Exchange Inc.,USD
ADV,ADVANTAGE SOLUTIONS INC CLASS A,Communication,Equity,"66,386.22",0,"66,386.22","38,153.00",1.74,United States,NASDAQ,USD
OSUR,ORASURE TECHNOLOGIES INC,Health Care,Equity,"64,638.00",0,"64,638.00","20,520.00",3.15,United States,NASDAQ,USD
MEI,METHODE ELECTRONICS INC,Information Technology,Equity,"64,808.64",0,"64,808.64","9,232.00",7.02,United States,New York Stock Exchange Inc.,USD
LRMR,LARIMAR THERAPEUTICS INC,Health Care,Equity,"64,930.86",0,"64,930.86","16,778.00",3.87,United States,NASDAQ,USD
BOC,BOSTON OMAHA CORP CLASS A,Communication,Equity,"65,365.41",0,"65,365.41","4,911.00",13.31,United States,New York Stock Exchange Inc.,USD
BSRR,SIERRA BANCORP,Financials,Equity,"65,817.82",0,"65,817.82","2,146.00",30.67,United States,NASDAQ,USD
BTBT,BIT DIGITAL INC,Information Technology,Equity,"62,607.60",0,"62,607.60","25,245.00",2.48,United States,NASDAQ,USD
DDD,3D SYSTEMS CORP,Industrials,Equity,"63,203.55",0,"63,203.55","30,831.00",2.05,United States,New York Stock Exchange Inc.,USD
ASLE,AERSALE CORP,Industrials,Equity,"63,316.89",0,"63,316.89","7,371.00",8.59,United States,NASDAQ,USD
MCHB,MECHANICS BANCORP CLASS A,Financials,Equity,"63,626.70",0,"63,626.70","4,857.00",13.1,United States,NASDAQ,USD
HNST,THE HONEST COMPANY INC,Consumer Staples,Equity,"63,917.00",0,"63,917.00","16,100.00",3.97,United States,NASDAQ,USD
IHRT,IHEARTMEDIA INC CLASS A,Communication,Equity,"64,102.20",0,"64,102.20","28,115.00",2.28,United States,NASDAQ,USD
PSTL,POSTAL REALTY TRUST INC CLASS A,Real Estate,Equity,"60,985.82",0,"60,985.82","3,838.00",15.89,United States,New York Stock Exchange Inc.,USD
INSE,INSPIRED ENTERTAINMENT INC,Consumer Discretionary,Equity,"60,997.44",0,"60,997.44","6,573.00",9.28,United States,NASDAQ,USD
JAKK,JAKKS PACIFIC INC,Consumer Discretionary,Equity,"61,006.75",0,"61,006.75","3,437.00",17.75,United States,NASDAQ,USD
RHLD,RESOLUTE HOLDINGS MANAGEMENT INC,Industrials,Equity,"61,018.40",0,"61,018.40",890,68.56,United States,NASDAQ,USD
KLC,KINDERCARE LEARNING COMPANIES INC,Consumer Discretionary,Equity,"61,574.40",0,"61,574.40","8,552.00",7.2,United States,New York Stock Exchange Inc.,USD
RCKT,ROCKET PHARMACEUTICALS INC,Health Care,Equity,"59,851.90",0,"59,851.90","18,530.00",3.23,United States,NASDAQ,USD
WTI,W AND T OFFSHORE INC,Energy,Equity,"59,938.06",0,"59,938.06","32,933.00",1.82,United States,New York Stock Exchange Inc.,USD
SB,SAFE BULKERS INC,Industrials,Equity,"60,095.07",0,"60,095.07","13,627.00",4.41,Monaco,New York Stock Exchange Inc.,USD
JOUT,JOHNSON OUTDOORS INC CLASS A,Consumer Discretionary,Equity,"60,191.28",0,"60,191.28","1,476.00",40.78,United States,NASDAQ,USD
AVIR,ATEA PHARMACEUTICALS INC,Health Care,Equity,"60,263.01",0,"60,263.01","18,097.00",3.33,United States,NASDAQ,USD
LPRO,OPEN LENDING CORP,Financials,Equity,"60,319.40",0,"60,319.40","26,690.00",2.26,United States,NASDAQ,USD
SCPH,SCPHARMACEUTICALS INC,Health Care,Equity,"60,364.44",0,"60,364.44","10,818.00",5.58,United States,NASDAQ,USD
NRDS,NERDWALLET INC CLASS A,Financials,Equity,"60,464.04",0,"60,464.04","5,876.00",10.29,United States,NASDAQ,USD
SLP,SIMULATIONS PLUS INC,Health Care,Equity,"58,329.72",0,"58,329.72","4,131.00",14.12,United States,NASDAQ,USD
EVC,ENTRAVISION COMMUNICATIONS CORP CL,Communication,Equity,"58,367.54",0,"58,367.54","23,254.00",2.51,United States,New York Stock Exchange Inc.,USD
KIDS,ORTHOPEDIATRICS CORP,Health Care,Equity,"58,857.82",0,"58,857.82","2,842.00",20.71,United States,NASDAQ,USD
GNE,GENIE ENERGY LTD CLASS B,Utilities,Equity,"58,935.80",0,"58,935.80","3,916.00",15.05,United States,New York Stock Exchange Inc.,USD
NRC,NATIONAL RESEARCH CORP,Health Care,Equity,"55,935.44",0,"55,935.44","3,739.00",14.96,United States,NASDAQ,USD
AMCX,AMC NETWORKS CLASS A INC,Communication,Equity,"55,943.36",0,"55,943.36","7,601.00",7.36,United States,NASDAQ,USD
TBI,TRUEBLUE INC,Industrials,Equity,"57,045.75",0,"57,045.75","9,921.00",5.75,United States,New York Stock Exchange Inc.,USD
SEG,SEAPORT ENTERTAINMENT GROUP INC,Real Estate,Equity,"57,454.40",0,"57,454.40","2,410.00",23.84,United States,New York Stock Exchange Inc.,USD
FRGE,FORGE GLOBAL HOLDINGS INC,Financials,Equity,"54,626.72",0,"54,626.72","3,088.00",17.69,United States,New York Stock Exchange Inc.,USD
ONEW,ONEWATER MARINE CLASS A INC,Consumer Discretionary,Equity,"54,638.50",0,"54,638.50","3,350.00",16.31,United States,NASDAQ,USD
EGHT,8X8 INC,Information Technology,Equity,"54,957.09",0,"54,957.09","27,897.00",1.97,United States,NASDAQ,USD
FLWS,1-800 FLOWERS.COM INC CLASS A,Consumer Discretionary,Equity,"55,135.92",0,"55,135.92","10,644.00",5.18,United States,NASDAQ,USD
ACRE,ARES COMMERCIAL REAL ESTATE REIT C,Financials,Equity,"55,335.46",0,"55,335.46","11,023.00",5.02,United States,New York Stock Exchange Inc.,USD
AURA,AURA BIOSCIENCES INC,Health Care,Equity,"55,404.60",0,"55,404.60","8,630.00",6.42,United States,NASDAQ,USD
POWW,OUTDOOR HOLDING,Consumer Discretionary,Equity,"55,771.56",0,"55,771.56","36,452.00",1.53,United States,NASDAQ,USD
SNBR,SLEEP NUMBER CORP,Consumer Discretionary,Equity,"55,908.58",0,"55,908.58","5,746.00",9.73,United States,NASDAQ,USD
INBX,INHIBRX BIOSCIENCES INC,Health Care,Equity,"52,640.28",0,"52,640.28","1,899.00",27.72,United States,NASDAQ,USD
QTRX,QUANTERIX CORP,Health Care,Equity,"52,695.36",0,"52,695.36","12,198.00",4.32,United States,NASDAQ,USD
LAW,CS DISCO INC,Information Technology,Equity,"52,992.50",0,"52,992.50","9,635.00",5.5,United States,New York Stock Exchange Inc.,USD
