Ticker,Name,Sector,CapitalExpenditure_2024Q2,CapitalExpenditure_2024Q3,CapitalExpenditure_2024Q4,CapitalExpenditure_2025Q1,CashAndSTInvestments_2024Q2,CashAndSTInvestments_2024Q3,CashAndSTInvestments_2024Q4,CashAndSTInvestments_2025Q1,CashFromOps_2024Q2,CashFromOps_2024Q3,CashFromOps_2024Q4,CashFromOps_2025Q1,CostOfRevenue_2024Q2,CostOfRevenue_2024Q3,CostOfRevenue_2024Q4,CostOfRevenue_2025Q1,CurrentAssets_2024Q2,CurrentAssets_2024Q3,CurrentAssets_2024Q4,CurrentAssets_2025Q1,CurrentLiabilities_2024Q2,CurrentLiabilities_2024Q3,CurrentLiabilities_2024Q4,CurrentLiabilities_2025Q1,EPS_2024Q2,EPS_2024Q3,EPS_2024Q4,EPS_2025Q1,Exchange,IncomeTaxExpense_2024Q2,IncomeTaxExpense_2024Q3,IncomeTaxExpense_2024Q4,IncomeTaxExpense_2025Q1,InterestExpense_2024Q2,InterestExpense_2024Q3,InterestExpense_2024Q4,InterestExpense_2025Q1,Location,LongTermDebt_2024Q2,LongTermDebt_2024Q3,LongTermDebt_2024Q4,LongTermDebt_2025Q1,Market Value,NetIncome_2024Q2,NetIncome_2024Q3,NetIncome_2024Q4,NetIncome_2025Q1,OperatingIncome_2024Q2,OperatingIncome_2024Q3,OperatingIncome_2024Q4,OperatingIncome_2025Q1,OtherOperatingExpense_2024Q2,OtherOperatingExpense_2024Q3,OtherOperatingExpense_2024Q4,OtherOperatingExpense_2025Q1,Revenue_2024Q2,Revenue_2024Q3,Revenue_2024Q4,Revenue_2025Q1,TotalAssets_2024Q2,TotalAssets_2024Q3,TotalAssets_2024Q4,TotalAssets_2025Q1,TotalDebt_2024Q2,TotalDebt_2024Q3,TotalDebt_2024Q4,TotalDebt_2025Q1,TotalEquity_2024Q2,TotalEquity_2024Q3,TotalEquity_2024Q4,TotalEquity_2025Q1,TotalLiabilities_2024Q2,TotalLiabilities_2024Q3,TotalLiabilities_2024Q4,TotalLiabilities_2025Q1,GDP_2024Q1,GDP_2024Q2,GDP_2024Q3,GDP_2024Q4,GDP_2025Q1,GDPReal_2024Q1,GDPReal_2024Q2,GDPReal_2024Q3,GDPReal_2024Q4,GDPReal_2025Q1,Unemployment_2024Q1,Unemployment_2024Q2,Unemployment_2024Q3,Unemployment_2024Q4,Unemployment_2025Q1,InterestRate_2024Q1,InterestRate_2024Q2,InterestRate_2024Q3,InterestRate_2024Q4,InterestRate_2025Q1,IndustrialProd_2024Q1,IndustrialProd_2024Q2,IndustrialProd_2024Q3,IndustrialProd_2024Q4,IndustrialProd_2025Q1,Inflation_2024Q1,Inflation_2024Q2,Inflation_2024Q3,Inflation_2024Q4,Inflation_2025Q1,Market Cap,KPI_GrossProfitMargin_2024Q2,KPI_GrossProfitMargin_2024Q3,KPI_GrossProfitMargin_2024Q4,KPI_GrossProfitMargin_2025Q1,KPI_NetProfitMargin_2024Q2,KPI_NetProfitMargin_2024Q3,KPI_NetProfitMargin_2024Q4,KPI_NetProfitMargin_2025Q1,KPI_CurrentRatio_2024Q2,KPI_CurrentRatio_2024Q3,KPI_CurrentRatio_2024Q4,KPI_CurrentRatio_2025Q1,KPI_Leverage_2024Q2,KPI_Leverage_2024Q3,KPI_Leverage_2024Q4,KPI_Leverage_2025Q1,KPI_DebtToEquityRatio_2024Q2,KPI_DebtToEquityRatio_2024Q3,KPI_DebtToEquityRatio_2024Q4,KPI_DebtToEquityRatio_2025Q1,KPI_TotalAssetTurnover_2024Q3,KPI_TotalAssetTurnover_2024Q4,KPI_TotalAssetTurnover_2025Q1,KPI_ReturnOnEquity_2024Q3,KPI_ReturnOnEquity_2024Q4,KPI_ReturnOnEquity_2025Q1,KPI_ReturnOnAssets_2024Q3,KPI_ReturnOnAssets_2024Q4,KPI_ReturnOnAssets_2025Q1
ADTN,ADTRAN HOLDINGS INC,Information Technology,-15995000.0,-17487000.0,-14942000.0,-18695000.0,111185000.0,88456000.0,76021000.0,106757000.0,19884000.0,40717000.0,4544000.0,43181000.0,144732000.0,142453000.0,151619000.0,152568000.0,668319000.0,638856000.0,599140000.0,696958000.0,289712000.0,304824000.0,293473000.0,282746000.0,-0.63,-0.36,-0.58,-0.13,NASDAQ,2136000.0,390000.0,24906000.0,-397000.0,6906000.0,5679000.0,4870000.0,4761000.0,1,190273000.0,189849000.0,189576000.0,195000000.0,177715.26,-49667000.0,-31239000.0,-45917000.0,-11267000.0,-38457000.0,-23984000.0,-15132000.0,-3968000.0,119716000.0,109235000.0,106365000.0,99144000.0,225991000.0,227704000.0,242852000.0,247744000.0,1290782000.0,1273146000.0,1171419000.0,1327906000.0,216886000.0,215484000.0,215501000.0,222668000.0,659972000.0,635770000.0,549894000.0,707418000.0,630810000.0,637376000.0,621525000.0,620488000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap,0.3595674164015381,0.3743939500404033,0.375673249551167,0.38417075691035907,-0.21977423879712024,-0.1371912658539156,-0.189074003920083,-0.045478397055024544,2.3068392058319986,2.095819226832533,2.0415506707601723,2.4649614848662758,1.9558132769268999,2.0025260707488557,2.130263287106242,1.8771164997215224,0.3286290933554757,0.3389338911870645,0.39189552895648977,0.3147615695388017,0.17762121245214374,0.19868729201309845,0.1982487271563322,-0.048217932273554455,-0.07745364622692433,-0.01792236135501769,-0.024368078978816876,-0.03756660182895526,-0.009016034329268903
VCTR,VICTORY CAPITAL HOLDINGS CLASS A I,Financials,-225000.0,-398000.0,-155000.0,-1589000.0,118970000.0,188248000.0,126731000.0,175607000.0,79704000.0,99780000.0,91811000.0,81094000.0,57722000.0,58652000.0,186590000.0,57222000.0,226609000.0,293102000.0,236032000.0,280298000.0,195728000.0,200856000.0,197845000.0,214364000.0,1.12,1.24,1.17,0.96,NASDAQ,21524000.0,25517000.0,21654000.0,18426000.0,19632000.0,19838000.0,18081000.0,16571000.0,1,981724000.0,982661000.0,963862000.0,964763000.0,782683.44,74251000.0,81983000.0,76939000.0,61975000.0,105551000.0,124018000.0,114808000.0,106229000.0,56348000.0,42958000.0,-69027000.0,56151000.0,219621000.0,225628000.0,232371000.0,219602000.0,2541281000.0,2612125000.0,2547591000.0,2583486000.0,981724000.0,982661000.0,963862000.0,964763000.0,1122812000.0,1174662000.0,1121637000.0,1144566000.0,1418469000.0,1437463000.0,1425954000.0,1438920000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap,0.7371744960636734,0.7400499937950964,0.19701683945070597,0.739428602653892,0.33808697711056773,0.3633547254773344,0.3311041395010565,0.28221509822314916,1.1577750756151395,1.4592643485880432,1.1930147337562234,1.3075796309081749,2.2633183471498346,2.223724782107534,2.2713150511261664,2.257175208769088,0.8743440575982444,0.8365478750483117,0.859335061165065,0.842907267907661,0.08756461260766181,0.09007123647890698,0.08559684448313677,0.07136794583964824,0.06701130819636293,0.05469501187669419,0.031817015775586086,0.029822959248144664,0.024156721873400067
CMTG,CLAROS MORTGAGE TRUST INC,Financials,-894000.0,-1049000.0,-1116000.0,-1170000.0,197523500.0,201715500.0,205717000.0,206366500.0,14776500.0,15454000.0,16267500.0,15740000.0,56359000.0,57387000.0,56468000.0,57421500.0,248612448.5,295367500.0,283214000.0,284299500.0,176639000.0,203579500.0,212000000.0,151875810.5,0.46,0.41,0.56,0.54,New York Stock Exchange Inc.,2979737.0,2980000.0,3664000.0,4141000.0,22246000.0,24525000.0,23007000.0,22878000.0,1,175699000.0,150910500.0,149453000.0,150260000.0,86987.33,11073000.0,11915000.0,13194000.0,13911000.0,11125338.5,21880500.0,31365000.0,22755000.0,29466500.0,29587000.0,27898000.0,27644000.0,56753000.0,57959000.0,57482000.0,58985000.0,4848205000.0,5119530000.0,5138330500.0,5199598500.0,300100000.0,300900000.0,369331000.0,286531000.0,519777000.0,547925500.0,540136000.0,573956000.0,4210668500.0,4386476500.0,4591702000.0,4622705000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap,0.006942364280302363,0.009869045359650788,0.01764030479106503,0.026506739001441043,0.19510862861875145,0.20557635569971877,0.22953272328728994,0.23583962024243452,1.4074606881832439,1.4508705444310455,1.3359150943396227,1.8719208744568312,9.3274712039971,9.343478264837099,9.513030977383474,9.05922840775251,0.5773629845106651,0.5491622492473885,0.6837740865263563,0.49922119465603637,0.01162932200745706,0.011207405286901688,0.0114113764952342,0.022318951205977322,0.024252305591182115,0.024972802964207622,0.00239071363755156,0.0025724662564869157,0.002691254699079477
OVV,OVINTIV INC,Energy,-622000000.0,-538000000.0,-552000000.0,-617000000.0,8000000.0,9000000.0,42000000.0,8000000.0,1020000000.0,1022000000.0,1020000000.0,873000000.0,1002000000.0,1077000000.0,1001000000.0,1034000000.0,1400000000.0,1507000000.0,1369000000.0,1350000000.0,3200000000.0,2892000000.0,2681000000.0,3164000000.0,1.27,1.92,0.605,-0.61,New York Stock Exchange Inc.,126000000.0,51000000.0,-41000000.0,-34000000.0,105000000.0,103000000.0,106000000.0,97000000.0,1,4853000000.0,4853000000.0,4853000000.0,4394000000.0,3029328.6,340000000.0,507000000.0,-60000000.0,-159000000.0,556000000.0,527000000.0,483000000.0,651000000.0,730000000.0,720000000.0,704000000.0,692000000.0,2288000000.0,2324000000.0,2188000000.0,2377000000.0,19809000000.0,19859000000.0,19254000000.0,19614000000.0,6992000000.0,6775000000.0,6292000000.0,6757000000.0,10328000000.0,10655000000.0,10331000000.0,10080000000.0,9481000000.0,9204000000.0,8923000000.0,9534000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Mid-Cap,0.5620629370629371,0.5365748709122203,0.5425045703839122,0.5649978965082036,0.1486013986013986,0.21815834767641998,-0.027422303473491772,-0.06689103912494741,0.4375,0.5210926694329184,0.5106303618052965,0.42667509481668775,1.9179899302865995,1.8638198029094322,1.8637111605846481,1.9458333333333333,0.6769945778466305,0.6358517128108869,0.6090407511373536,0.6703373015873015,0.11717253201573057,0.11188096029453123,0.1223114129875476,0.04832483438974408,-0.005718097779472029,-0.01557983440301798,0.0255621659776142,-0.0030680336461023187,-0.008181537511577647
PSFE,PAYSAFE LTD,Financials,-894000.0,-1049000.0,-1116000.0,-1170000.0,197523500.0,201715500.0,205717000.0,206366500.0,14776500.0,15454000.0,16267500.0,15740000.0,56359000.0,57387000.0,56468000.0,57421500.0,248612448.5,295367500.0,283214000.0,284299500.0,176639000.0,203579500.0,212000000.0,151875810.5,0.46,0.41,0.56,0.54,New York Stock Exchange Inc.,2979737.0,2980000.0,3664000.0,4141000.0,22246000.0,24525000.0,23007000.0,22878000.0,1,175699000.0,150910500.0,149453000.0,150260000.0,103659.15,11073000.0,11915000.0,13194000.0,13911000.0,11125338.5,21880500.0,31365000.0,22755000.0,29466500.0,29587000.0,27898000.0,27644000.0,56753000.0,57959000.0,57482000.0,58985000.0,4848205000.0,5119530000.0,5138330500.0,5199598500.0,300100000.0,300900000.0,369331000.0,286531000.0,519777000.0,547925500.0,540136000.0,573956000.0,4210668500.0,4386476500.0,4591702000.0,4622705000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap,0.006942364280302363,0.009869045359650788,0.01764030479106503,0.026506739001441043,0.19510862861875145,0.20557635569971877,0.22953272328728994,0.23583962024243452,1.4074606881832439,1.4508705444310455,1.3359150943396227,1.8719208744568312,9.3274712039971,9.343478264837099,9.513030977383474,9.05922840775251,0.5773629845106651,0.5491622492473885,0.6837740865263563,0.49922119465603637,0.01162932200745706,0.011207405286901688,0.0114113764952342,0.022318951205977322,0.024252305591182115,0.024972802964207622,0.00239071363755156,0.0025724662564869157,0.002691254699079477
FRT,FEDERAL REALTY INVESTMENT TRUST RE,Real Estate,-60358000.0,-58300000.0,-64355000.0,-59029000.0,103234000.0,97023000.0,123409000.0,109224000.0,169723000.0,144085000.0,119595000.0,179044000.0,94180000.0,99951000.0,101949000.0,104371000.0,307015000.0,312693000.0,361633000.0,338617000.0,299983000.0,327199000.0,311248000.0,328881000.0,1.32,0.7,0.75,0.72,New York Stock Exchange Inc.,0.0,2199500.0,568500.0,8100000.0,44312000.0,44237000.0,43234000.0,42475000.0,1,4553672000.0,4472617000.0,4473632000.0,4513293000.0,2247027.5,111982000.0,60953000.0,65537000.0,63768000.0,104731000.0,105832000.0,107559000.0,106962000.0,97141000.0,97850000.0,101936000.0,97821000.0,296052000.0,303633000.0,311444000.0,309154000.0,8421167000.0,8479218000.0,8524757000.0,8621850000.0,4642348000.0,4560780000.0,4561252000.0,4600335000.0,3253371000.0,3366546000.0,3424430000.0,3445605000.0,5167796000.0,5112672000.0,5100327000.0,5176245000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Mid-Cap,0.6818802102333373,0.6708164132357155,0.6726570426786196,0.6623980281671917,0.3782511180468296,0.2007456370025656,0.21042948331000116,0.20626613273643557,1.0234413283419395,0.9556661236739721,1.1618805582686476,1.0296034127845635,2.588443494455443,2.5186698770787626,2.4893944393665515,2.502274636819949,1.426934708645279,1.3547356845859229,1.331974080357899,1.3351312759297713,0.035932080837211694,0.036631905186875424,0.036060078824924374,0.01841503450874082,0.01930120206580026,0.018564097562821732,0.007213208456493743,0.007708432881135146,0.00743797300538818
TVTX,TRAVERE THERAPEUTICS INC,Health Care,-76993000.0,-8192000.0,-9561000.0,-11784000.0,32291000.0,36409000.0,58535000.0,61897000.0,-40243000.0,-42507000.0,-35720000.0,-42194000.0,2061000.0,1626000.0,2553000.0,4679000.0,368977000.0,324740000.0,416702000.0,374171000.0,121268000.0,190038000.0,200751000.0,182457000.0,-0.91,-0.7,-0.73,-0.47,NASDAQ,85000.0,-84000.0,-72000.0,39000.0,2788000.0,2777000.0,2817000.0,2857000.0,1,378125000.0,309957000.0,310310000.0,310663000.0,558571.5,-70409000.0,-54811000.0,-60264000.0,-41226000.0,-67051000.0,-56026000.0,-59334000.0,-42674000.0,119106000.0,117298000.0,131568000.0,119727000.0,54116000.0,62898000.0,74787000.0,81732000.0,551121000.0,504410000.0,594125000.0,548799000.0,403226000.0,402434000.0,401584000.0,400463000.0,15147000.0,-30454000.0,59077000.0,32823000.0,535974000.0,534864000.0,535048000.0,515976000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap,0.9619151452435509,0.9741486215777926,0.9658630510650247,0.9427519209122498,-1.3010754675142286,-0.8714267544278037,-0.8058084961290064,-0.5044046395536632,3.042657584853383,1.70881613151054,2.075715687593088,2.050735241728188,36.38482867894633,-16.563013068890786,10.056790290637643,16.719952472351704,26.620849013005877,-13.21448742365535,6.797636982243513,12.200682448283215,0.11917793034974813,0.1361577009380675,0.1430226331759592,7.161560070555955,-4.210879362750235,-0.8971926006528835,-0.10385483704410386,-0.10971703222928719,-0.0721412797351355
CFG,CITIZENS FINANCIAL GROUP INC,Financials,-30000000.0,-34000000.0,-48000000.0,-14000000.0,12330000000.0,11563000000.0,11236000000.0,12226000000.0,834000000.0,130000000.0,483000000.0,-213000000.0,1959000000.0,1903000000.0,1976000000.0,1935000000.0,1171000000.0,1399000000.0,1265000000.0,1557993000.0,2000000.0,2003000000.0,1988000000.0,2036000000.0,0.78,0.77,0.83,0.77,New York Stock Exchange Inc.,88000000.0,88000000.0,107000000.0,95000000.0,1165000000.0,1170000000.0,1050000000.0,961000000.0,1,13082000000.0,11956000000.0,10413000000.0,10278000000.0,6110063.6,392000000.0,382000000.0,401000000.0,373000000.0,289100000.0,285076000.0,294965000.0,313150000.0,1165000000.0,1170000000.0,1050000000.0,961000000.0,1959000000.0,1903000000.0,1976000000.0,1935000000.0,219938000000.0,219706000000.0,217521000000.0,220148000000.0,13084000000.0,13959000000.0,12401000000.0,12314000000.0,23869000000.0,24932000000.0,24254000000.0,24866000000.0,196069000000.0,194774000000.0,193267000000.0,195282000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Mid-Cap,0.0,0.0,0.0,0.0,0.20010209290454314,0.20073568050446663,0.2029352226720648,0.19276485788113695,585.5,0.6984523215177234,0.636317907444668,0.7652224950884087,9.214378482550588,8.812209209048612,8.968458810917786,8.853374085096116,0.548158699568478,0.5598828814375101,0.5112971056320607,0.4952143489101585,0.008657004303481907,0.009038783057770906,0.008842298632071269,0.01565541689719473,0.01630545277111373,0.01518729641693811,0.001737769649989537,0.0018342874525132254,0.0017044844391537898
DJT,TRUMP MEDIA TECHNOLOGY GROUP CORP,Communication,-23700000.0,-9889300.0,-23000000.0,-3200.0,343954400.0,372135700.0,170236100.0,146127400.0,-21438300.0,-21885700.0,-8342700.0,-9737800.0,36200.0,123300.0,366100.0,336700.0,353525300.0,682126500.0,784258100.0,766885700.0,14295200.0,14363000.0,17301500.0,19965300.0,-0.1,-0.1,0.33,-0.14,NASDAQ,0.0,0.0,0.0,0.0,37337000.0,246700.0,183300.0,186800.0,1,1436991000.0,4683600.0,4836200.0,4930200.0,473939.28,-16368000.0,-19248400.0,-37648700.0,-31726600.0,-18658500.0,-23654700.0,-45373100.0,-39535000.0,19459200.0,24542300.0,46007500.0,40019500.0,836900.0,1010900.0,1000500.0,821200.0,356493800.0,837754800.0,938287500.0,918917100.0,807200.0,12342600.0,13257200.0,13040900.0,341668300.0,816533100.0,913590100.0,891686500.0,14825500.0,21221700.0,24697400.0,27230600.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap,0.9567451308400048,0.8780294786823623,0.6340829585207396,0.589990258158792,-19.557892221292867,-19.040854683945,-37.62988505747126,-38.63443740867024,24.730350047568415,47.491923692821835,45.328907898159116,38.41092796001062,1.043391499884537,1.0259900057940088,1.0270333489822185,1.0305383113908309,0.00236252529134251,0.015115859969424387,0.014511102955253128,0.014624983107852367,0.0016929473478135121,0.0011266623548324272,0.0008843398298711946,-0.0332384333156565,-0.043521409342409834,-0.03514874119567051,-0.032235164437287175,-0.042396174910924136,-0.03416597180515275
KVUE,KENVUE INC,Consumer Staples,-90000000.0,-59000000.0,-132000000.0,-179000000.0,1014000000.0,1057000000.0,1070000000.0,1057000000.0,440000000.0,249000000.0,793000000.0,428000000.0,1635000000.0,1617000000.0,1592000000.0,1573000000.0,5881000000.0,5941000000.0,5525000000.0,5710000000.0,5937000000.0,5946000000.0,5739000000.0,6666000000.0,0.03,0.2,0.15,0.17,New York Stock Exchange Inc.,269000000.0,-21000000.0,0.0,265000000.0,106000000.0,96000000.0,148000000.0,107000000.0,1,7051000000.0,7053000000.0,6942000000.0,6196750000.0,10431670.34,58000000.0,383000000.0,293000000.0,322000000.0,712000000.0,703000000.0,557000000.0,618000000.0,1653000000.0,1579000000.0,1513000000.0,1550000000.0,4000000000.0,3899000000.0,3662000000.0,3741000000.0,26443000000.0,26925000000.0,25601000000.0,26257000000.0,8606000000.0,8827000000.0,8719000000.0,8853000000.0,10178000000.0,10644000000.0,9668000000.0,10053000000.0,16265000000.0,16281000000.0,15933000000.0,16204000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Large-Cap,0.59125,0.585278276481149,0.5652648825778264,0.5795241913926757,0.0145,0.09823031546550398,0.08001092299290005,0.08607324244854317,0.9905676267475155,0.9991590985536495,0.9627112737410699,0.8565856585658566,2.5980546276282177,2.5295941375422775,2.648014067025238,2.611857157067542,0.8455492238160739,0.829293498684705,0.901841125362019,0.8806326469710534,0.14611752360965372,0.1394357080303088,0.14427860696517414,0.03678801267889732,0.028849940921622685,0.0326555448506668,0.01435317043921451,0.011156379697673533,0.012418527517451502
PAYX,PAYCHEX INC,Industrials,-194000000.0,-35600000.0,-47000000.0,-48700000.0,1249500000.0,1459600000.0,1202100000.0,1563800000.0,962500000.0,546100000.0,295000000.0,716000000.0,3755000000.0,380000000.0,379100000.0,387400000.0,10204000000.0,7361400000.0,7429600000.0,8077000000.0,8550500000.0,5343900000.0,5329200000.0,5799700000.0,2.02,1.18,1.14,1.43,NASDAQ,199943500.0,129700000.0,130300000.0,166500000.0,114133000.0,9600000.0,9500000.0,22600000.0,1,8854100000.0,798700000.0,798900000.0,799000000.0,11711336.2,746150000.0,427400000.0,413400000.0,519300000.0,973500000.0,546700000.0,538100000.0,691800000.0,968300000.0,391800000.0,399700000.0,429800000.0,5800693500.0,1318500000.0,1316900000.0,1509000000.0,41585500000.0,10489100000.0,10554700000.0,11221600000.0,11144000000.0,867000000.0,862800000.0,863700000.0,11543650000.0,3850400000.0,3925700000.0,4116600000.0,23113350000.0,6638700000.0,6629000000.0,7105000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Large-Cap,0.35266360823925624,0.7117937049677664,0.7121269648416736,0.743273691186216,0.128631171428037,0.3241562381494122,0.3139190523198421,0.3441351888667992,1.19338050406409,1.3775332622242182,1.3941304510996022,1.392658240943497,3.602456761942713,2.7241585289840016,2.6886160429987007,2.7259388816013215,0.9653792344708996,0.22517141076251818,0.21978245917925465,0.20980906573385805,0.050638891129264556,0.1251580037825868,0.1385910370448607,0.055527947486204085,0.10632579313537635,0.12914216082463972,0.01641491245252004,0.03928948193767286,0.0476940527086787
HHH,HOWARD HUGHES HOLDINGS INC,Real Estate,-176000.0,-289000.0,-1216000.0,-283000.0,436758000.0,400728000.0,596083000.0,493657000.0,-17533000.0,248270000.0,337094000.0,-224924000.0,122443000.0,149740000.0,666579000.0,91544000.0,1846661000.0,1651916000.0,1775169000.0,1661336000.0,592241000.0,631429000.0,587642000.0,514954000.0,0.42,1.46,3.25,0.21,New York Stock Exchange Inc.,13542000.0,10195000.0,62948000.0,3436000.0,39611000.0,43802000.0,42329000.0,41094000.0,1,5511985000.0,5298760000.0,5127469000.0,5249065000.0,598988.04,21092000.0,72770000.0,156318000.0,10533000.0,88464000.0,195174000.0,245562000.0,34201000.0,72561000.0,-17767000.0,71449000.0,73583000.0,283468000.0,327147000.0,983590000.0,199328000.0,9903491000.0,9438588000.0,9211236000.0,9289379000.0,5564895000.0,5304524000.0,5132925000.0,5254485000.0,3036719000.0,2680313000.0,2841774000.0,2855060000.0,6866772000.0,6758275000.0,6369462000.0,6434319000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap,0.5680535369071641,0.5422852723699132,0.3222999420490245,0.5407368759030342,0.07440698773759295,0.22243823113157082,0.15892597525391677,0.05284255097126345,3.1180904395339057,2.616154785415304,3.0208341132866607,3.226183309577166,3.261247089375079,3.521449920214542,3.2413682439208746,3.2536545641772854,1.8325353778206017,1.9790688624798671,1.8062396939376602,1.8404114099178301,0.03382749082970864,0.10547981578807393,0.021548256639036055,0.02545726523832646,0.056615551330502396,0.003697843398631591,0.007524527223779822,0.016763482593723136,0.0011386648497901286
